# entry,map,zone,area,x,y,z,orientation,wander_distance
1522,0,0,0,2745.5100,808.0800,113.2050,1.16937,0.0
1522,0,0,0,2746.7500,781.9110,114.9280,1.53589,0.0
1522,0,0,0,2750.7400,887.7050,113.1510,0.54897,5.0
1522,0,0,0,2752.4800,792.3340,119.2180,1.72788,0.0
1522,0,0,0,2754.0300,1005.2900,111.6550,2.99748,10.0
1522,0,0,0,2775.2400,818.0820,112.6250,2.74466,5.0
1522,0,0,0,2778.7500,1104.7200,85.2753,6.01869,5.0
1522,0,0,0,2784.3900,1048.4400,110.1640,4.83468,5.0
1522,0,0,0,2786.6700,913.8020,115.7260,5.23632,5.0
1522,0,0,0,2786.7300,987.5870,112.3460,0.51998,10.0
1522,0,0,0,2806.5100,1097.8300,86.2252,2.11234,0.0
1522,0,0,0,2809.3200,818.4120,112.8290,1.79769,0.0
1522,0,0,0,2810.3900,831.5370,111.9660,2.89722,3.0
1522,0,0,0,2811.5500,869.9710,111.9510,2.97899,5.0
1522,0,0,0,2813.1500,728.1390,139.6970,3.94310,5.0
1522,0,0,0,2816.9800,809.3520,113.6870,5.61802,0.0
1522,0,0,0,2824.4600,1117.8900,85.4170,4.50567,5.0
1522,0,0,0,2827.1700,809.8240,113.6970,2.42349,0.0
1522,0,0,0,2831.8800,915.4150,121.2500,4.64692,5.0
1522,0,0,0,2857.0000,1075.7200,117.9890,5.26917,5.0
1522,0,0,0,2860.9800,988.1480,118.2570,0.61291,5.0
1522,0,0,0,2864.4100,904.5380,118.5880,0.89446,5.0
1522,0,0,0,2865.4500,1104.0600,116.0200,1.27731,0.0
1522,0,0,0,2874.3600,927.7550,119.8300,5.04834,5.0
1522,0,0,0,2883.1400,946.1420,119.5010,4.43252,5.0
1522,0,0,0,2888.2700,753.7240,120.4550,0.46428,10.0
1522,0,0,0,2896.3200,879.2600,119.0780,6.20127,5.0
1522,0,0,0,2911.2800,877.1340,118.9750,3.15220,5.0
1522,0,0,0,2917.8600,1050.7800,100.9780,0.05531,5.0
1522,0,0,0,2920.7000,971.5910,119.2460,5.36691,5.0
1522,0,0,0,2922.8000,854.7110,111.9680,4.17390,5.0
1522,0,0,0,2928.2600,894.6730,118.6000,2.85835,5.0
1522,0,0,0,2951.5700,947.0090,120.6300,4.05554,5.0
1522,0,0,0,2957.3200,876.2610,109.0070,4.98913,10.0
1522,0,0,0,2975.9500,1063.4300,89.4666,3.37308,5.0
1522,0,0,0,2997.7100,812.1240,90.8305,3.16898,5.0
1523,0,0,0,2772.0000,1054.6100,109.7890,4.87979,5.0
1523,0,0,0,2783.2900,847.9280,111.8640,3.53961,0.0
1523,0,0,0,2784.9300,791.1350,114.8040,3.75304,5.0
1523,0,0,0,2794.6100,997.6720,113.3460,1.36393,10.0
1523,0,0,0,2802.3500,880.4520,111.9250,4.27606,0.0
1523,0,0,0,2816.5000,1014.4000,115.7090,0.79760,10.0
1523,0,0,0,2821.7300,823.1220,113.5770,1.51844,0.0
1523,0,0,0,2827.0500,948.9580,120.7700,0.00000,5.0
1523,0,0,0,2834.9400,812.2940,113.6710,4.27606,0.0
1523,0,0,0,2837.7300,714.8010,136.7700,3.58022,5.0
1523,0,0,0,2845.1400,854.1560,113.2020,5.18363,0.0
1523,0,0,0,2846.1800,797.8290,113.7690,0.40207,5.0
1523,0,0,0,2847.7500,844.0610,112.2700,4.59094,10.0
1523,0,0,0,2854.6300,1052.7800,113.4400,1.06740,10.0
1523,0,0,0,2885.0300,815.6240,115.4330,2.28923,10.0
1523,0,0,0,2888.8900,1006.8500,111.2430,0.07333,5.0
1523,0,0,0,2893.9200,1075.2100,105.6950,1.61281,5.0
1523,0,0,0,2927.7200,952.8350,121.8120,6.03625,5.0
1523,0,0,0,2929.0300,911.3320,116.3860,6.08905,5.0
1523,0,0,0,2955.2400,1006.7900,109.1750,4.60993,10.0
1523,0,0,0,2960.5800,828.3300,102.4220,4.84923,10.0
1523,0,0,0,2979.5100,980.6530,115.0690,5.74269,5.0
1523,0,0,0,2993.2700,905.5250,106.6250,5.51358,5.0
1523,0,0,0,2997.0100,851.3930,99.3045,4.33007,5.0
1525,0,0,0,2040.5500,576.1330,34.8365,4.63803,5.0
1525,0,0,0,2049.1000,647.2430,36.9350,4.65601,5.0
1525,0,0,0,2081.1000,683.1420,38.8764,0.86373,10.0
1525,0,0,0,2082.1000,612.5470,34.5395,4.77549,10.0
1525,0,0,0,2088.7100,689.7530,37.7739,0.49967,10.0
1525,0,0,0,2111.5300,549.0180,40.6193,4.57229,10.0
1525,0,0,0,2117.5000,650.8750,34.7979,5.91032,10.0
1525,0,0,0,2123.0800,576.1270,36.6854,2.32582,10.0
1525,0,0,0,2137.7900,636.3450,34.3417,0.47829,5.0
1525,0,0,0,2143.4800,622.0570,34.8244,5.83732,10.0
1525,0,0,0,2149.7200,784.0850,35.7567,4.06662,0.0
1525,0,0,0,2151.1800,590.9950,37.4913,1.54898,10.0
1525,0,0,0,2154.3000,609.9870,35.5916,2.04405,10.0
1525,0,0,0,2154.5100,580.6920,39.5968,6.26377,10.0
1525,0,0,0,2201.6700,569.4250,28.8984,1.47459,5.0
1525,0,0,0,2203.7600,630.9800,24.8213,2.60363,5.0
1525,0,0,0,2210.8300,643.2420,24.8583,5.58453,5.0
1525,0,0,0,2216.5800,716.1340,37.0888,4.99164,10.0
1525,0,0,0,2217.6600,781.8780,33.9091,0.43633,10.0
1525,0,0,0,2225.4100,638.2870,24.8583,2.78981,5.0
1525,0,0,0,2282.8400,716.6900,34.4655,0.06981,10.0
1525,0,0,0,2290.2600,531.4120,36.6697,0.52360,0.0
1525,0,0,0,2315.8700,551.0300,30.3656,2.39110,0.0
1525,0,0,0,2319.5400,679.1730,37.4399,3.35103,10.0
1525,0,0,0,2321.8400,582.6910,24.7530,2.40762,10.0
1525,0,0,0,2324.4400,622.7180,33.8684,3.24631,10.0
1525,0,0,0,2329.3400,574.7660,26.3381,5.40517,10.0
1525,0,0,0,2342.3500,564.9350,28.1900,2.39110,0.0
1525,0,0,0,2351.0500,649.2390,33.7291,5.74213,0.0
1525,0,0,0,2388.2800,538.5100,39.0321,2.26893,0.0
1525,0,0,0,2402.6500,500.5040,39.7787,5.41052,0.0
1525,0,0,0,2408.2000,687.6920,33.2312,2.84489,0.0
1525,0,0,0,2410.6700,612.5710,30.9438,3.92699,0.0
1525,0,0,0,2440.7200,486.9740,44.5880,4.48550,10.0
1525,0,0,0,2441.0200,676.8700,33.3577,1.97222,0.0
1525,0,0,0,2442.0700,614.0410,30.8747,3.59538,0.0
1526,0,0,0,2011.9900,610.1760,40.0855,0.04884,5.0
1526,0,0,0,2039.5800,676.9890,41.3478,3.65191,10.0
1526,0,0,0,2043.9100,685.5560,41.9728,2.78179,10.0
1526,0,0,0,2054.7400,556.2320,41.3810,0.86117,5.0
1526,0,0,0,2099.7100,700.5380,35.8355,3.17876,10.0
1526,0,0,0,2102.3900,604.7350,35.2568,1.69219,10.0
1526,0,0,0,2116.8400,511.1790,54.4878,6.24410,10.0
1526,0,0,0,2120.4200,621.2720,34.9725,0.56185,10.0
1526,0,0,0,2134.4500,674.4910,35.3170,2.82787,5.0
1526,0,0,0,2163.4000,808.1230,40.3986,3.84416,5.0
1526,0,0,0,2175.9800,805.8090,40.5386,6.16054,5.0
1526,0,0,0,2206.0600,744.9450,38.7574,0.14304,10.0
1526,0,0,0,2206.1300,561.7970,29.8770,4.99789,5.0
1526,0,0,0,2207.2900,612.5320,24.9246,2.02159,5.0
1526,0,0,0,2217.1300,687.8860,35.6444,2.75492,10.0
1526,0,0,0,2222.1500,568.7550,33.2636,0.56254,5.0
1526,0,0,0,2245.4300,641.4330,24.8747,5.43462,5.0
1526,0,0,0,2247.6200,712.3600,35.3892,4.71451,10.0
1526,0,0,0,2261.5900,672.4200,34.7255,4.00091,5.0
1526,0,0,0,2264.2700,672.9110,34.0255,1.07309,5.0
1526,0,0,0,2280.5100,640.4950,24.8747,0.32372,10.0
1526,0,0,0,2284.9700,584.2110,33.7497,3.72898,10.0
1526,0,0,0,2293.5600,589.8560,30.7497,1.03610,10.0
1526,0,0,0,2317.2200,655.7280,31.9779,2.03095,10.0
1526,0,0,0,2321.4200,569.7070,25.1275,3.21266,10.0
1526,0,0,0,2367.5200,524.8610,31.5716,5.56482,5.0
1526,0,0,0,2370.9800,679.1810,35.2148,5.54725,5.0
1526,0,0,0,2373.7800,613.4870,31.9903,1.86604,5.0
1526,0,0,0,2375.7600,585.3860,32.6571,2.20658,5.0
1526,0,0,0,2388.2300,653.2100,31.0050,5.76090,5.0
1526,0,0,0,2414.0200,650.3230,32.7641,2.55596,5.0
1526,0,0,0,2454.0500,650.5230,33.3108,2.78248,5.0
1526,0,0,0,2469.5200,683.3970,42.0381,4.69015,5.0
1526,0,0,0,2480.5400,596.0320,32.2197,4.60534,5.0
1527,0,0,0,2519.4500,-18.7093,26.4906,3.18036,5.0
1527,0,0,0,2525.7900,-43.9199,28.2046,3.74604,5.0
1527,0,0,0,2540.6300,-17.4988,28.0394,2.15175,5.0
1527,0,0,0,2556.2700,-46.1772,29.0212,1.44717,5.0
1527,0,0,0,2557.3500,-22.0600,28.1963,3.86008,5.0
1527,0,0,0,2564.1400,-7.7110,26.4977,0.86310,5.0
1527,0,0,0,2567.0000,-28.3954,30.2328,0.88514,5.0
1527,0,0,0,2579.7800,-109.4410,30.5484,2.82384,3.0
1527,0,0,0,2588.1100,-59.5868,27.2833,5.87983,5.0
1527,0,0,0,2598.8800,-114.6540,34.5484,1.79853,3.0
1528,0,0,0,2478.5100,19.1697,25.7809,0.45441,0.0
1528,0,0,0,2487.8600,18.6828,26.3382,1.67701,0.0
1528,0,0,0,2512.9600,-37.3931,26.0322,0.04298,5.0
1528,0,0,0,2525.1700,-72.7583,35.4884,2.61061,5.0
1529,0,0,0,1945.9100,-317.9890,34.9644,0.89159,5.0
1529,0,0,0,1946.3900,-439.0020,35.5250,1.89252,5.0
1529,0,0,0,1949.9100,-409.9710,35.5772,2.66689,5.0
1529,0,0,0,1980.6300,-349.8230,35.5772,5.51277,10.0
1529,0,0,0,1993.2200,-451.6760,34.6500,4.84612,5.0
1529,0,0,0,2022.4400,-515.6860,43.2568,1.61769,5.0
1529,0,0,0,2026.6000,-434.3820,35.2750,0.54595,3.0
1529,0,0,0,2036.9500,-351.6390,35.5721,3.98287,10.0
1529,0,0,0,2042.2400,-423.9880,35.5727,1.88380,3.0
1529,0,0,0,2043.4500,-382.2950,35.5497,4.96575,5.0
1529,0,0,0,2044.8900,-336.6300,35.5635,4.14321,5.0
1529,0,0,0,2046.0200,-483.6160,41.1848,1.74654,3.0
1530,0,0,0,2837.2500,708.4830,138.9800,1.51954,5.0
1530,0,0,0,2850.9100,678.5850,135.7840,4.29069,5.0
1530,0,0,0,2874.8200,837.1940,111.2940,6.20262,5.0
1530,0,0,0,2886.4200,691.8130,122.7360,2.53876,5.0
1530,0,0,0,2889.9800,709.3700,119.9660,5.18477,5.0
1530,0,0,0,2899.5100,625.1130,103.5090,3.46862,5.0
1530,0,0,0,2919.2100,631.0100,101.2210,1.76322,5.0
1530,0,0,0,2919.4500,681.5610,109.7610,4.99669,5.0
1530,0,0,0,2958.9800,745.5570,100.9880,5.65101,5.0
1530,0,0,0,2970.3200,775.2610,92.6865,2.02483,5.0
1530,0,0,0,2990.6900,717.7840,94.1032,1.73414,5.0
1530,0,0,0,2991.6700,716.6670,93.8610,1.30761,5.0
1530,0,0,0,3024.0600,693.1720,66.1504,1.36453,5.0
1530,0,0,0,3024.2600,655.0260,75.4332,0.24435,5.0
1530,0,0,0,3030.5900,657.6650,58.2253,0.25246,5.0
1530,0,0,0,3032.7600,687.4940,66.5581,6.22086,5.0
1530,0,0,0,3034.5300,654.6890,75.4340,0.69813,5.0
1530,0,0,0,3042.0600,665.8920,58.1919,0.21388,0.0
1530,0,0,0,3044.2600,683.0900,66.7504,1.58539,5.0
1530,0,0,0,3045.4400,654.6140,75.4352,0.89012,5.0
1530,0,0,0,3051.9700,649.5230,96.2976,4.59262,5.0
1530,0,0,0,3056.7300,659.6810,58.1504,5.71003,5.0
1531,0,0,0,2380.3500,630.2520,30.2444,1.33931,25.0
1531,0,0,0,2463.7800,623.2080,29.7211,4.78220,25.0
1531,0,0,0,2631.4600,916.3610,109.1830,4.78220,0.0
1531,0,0,0,2817.4400,843.9210,111.8460,5.77210,0.0
1532,0,0,0,1985.6200,-320.6910,36.8912,0.46322,5.0
1532,0,0,0,1988.2100,-381.8670,35.5772,3.66628,10.0
1532,0,0,0,1991.2100,-488.3650,34.7926,5.14194,5.0
1532,0,0,0,1998.0100,-367.7620,35.5772,2.96288,10.0
1532,0,0,0,2007.8100,-422.7190,35.4582,3.07848,10.0
1532,0,0,0,2015.5700,-356.2340,35.5772,2.84128,10.0
1532,0,0,0,2015.6200,-425.2060,35.5517,4.70848,10.0
1532,0,0,0,2048.6100,-512.0230,44.3251,3.52147,5.0
1532,0,0,0,2056.2100,-359.2060,35.4470,3.25010,5.0
1532,0,0,0,2068.1900,-423.5460,39.0140,4.12169,5.0
1532,0,0,0,2070.6000,-462.6060,39.4806,5.28183,3.0
1532,0,0,0,2084.2600,-365.9570,38.9844,5.10916,5.0
1533,0,0,0,2885.0400,973.3060,116.9830,0.19997,0.0
1534,0,0,0,2890.2200,562.9500,105.5550,3.02060,5.0
1534,0,0,0,2905.0100,729.7080,114.5300,1.04075,5.0
1534,0,0,0,2938.0000,538.4250,94.0032,6.05435,5.0
1534,0,0,0,2945.2400,595.0500,93.6539,6.07217,5.0
1534,0,0,0,2946.2600,562.1710,91.2648,3.43794,5.0
1534,0,0,0,2956.2200,708.4720,105.8850,4.77548,5.0
1534,0,0,0,2956.4700,655.5520,105.1780,0.84480,5.0
1534,0,0,0,2961.1900,589.2380,95.8473,4.35385,5.0
1534,0,0,0,2982.3600,687.7520,96.1466,1.96581,5.0
1534,0,0,0,2983.8900,603.4070,98.2324,1.83568,5.0
1534,0,0,0,2985.0800,680.9550,96.4132,5.07085,5.0
1534,0,0,0,3008.3300,668.7500,90.4354,3.89572,5.0
1534,0,0,0,3010.5500,673.1610,90.4979,2.10172,5.0
1534,0,0,0,3026.1100,642.4150,90.3782,0.23577,5.0
1534,0,0,0,3026.2600,685.9420,66.1504,1.54437,5.0
1534,0,0,0,3026.5700,670.8930,90.5505,3.19246,5.0
1534,0,0,0,3041.3000,659.1670,57.7504,4.70929,5.0
1534,0,0,0,3043.1200,671.6970,81.1792,4.44264,5.0
1534,0,0,0,3052.6700,688.9450,66.5504,4.55945,5.0
1534,0,0,0,3057.4000,688.2740,66.1504,3.15593,5.0
1534,0,0,0,3060.6900,654.9230,75.5504,2.32581,5.0
1534,0,0,0,3065.5000,685.4640,66.5504,1.57262,5.0
1535,0,0,0,2288.9500,1490.4800,32.8677,0.52575,10.0
1535,0,0,0,2292.9100,1656.7600,46.8670,3.11114,5.0
1535,0,0,0,2294.9500,1559.2900,37.4996,1.55029,5.0
1535,0,0,0,2298.3800,1595.0400,39.9222,5.18259,10.0
1535,0,0,0,2319.1300,1614.7400,38.1725,3.14159,10.0
1535,0,0,0,2321.2300,1542.9700,34.2747,2.36095,10.0
1535,0,0,0,2332.2600,1680.0900,43.6263,0.66242,5.0
1535,0,0,0,2347.1300,1690.5200,40.8542,3.84261,5.0
1535,0,0,0,2348.3300,1475.9000,33.3439,2.45032,10.0
1535,0,0,0,2351.2500,1582.0800,34.8732,0.95055,5.0
1535,0,0,0,2354.2600,1513.0700,35.3082,5.02473,5.0
1535,0,0,0,2357.3300,1660.2300,34.5440,2.34507,10.0
1535,0,0,0,2378.4500,1619.7800,33.7167,1.73658,10.0
1535,0,0,0,2379.3400,1514.8800,35.9603,4.88692,0.0
1535,0,0,0,2384.7300,1552.5900,31.7073,0.58006,10.0
1535,0,0,0,2386.0500,1364.5700,34.4887,1.59686,0.0
1535,0,0,0,2396.4000,1485.8200,34.2861,0.89956,5.0
1535,0,0,0,2400.3800,1343.1100,34.2280,5.17516,5.0
1535,0,0,0,2403.3000,1648.7600,32.0077,1.99185,10.0
1535,0,0,0,2409.2200,1398.8000,33.7258,6.02541,5.0
1535,0,0,0,2409.4400,1583.8800,32.9756,4.27606,0.0
1535,0,0,0,2410.6700,1518.0200,34.2359,3.82045,10.0
1535,0,0,0,2430.0900,1577.9200,37.2447,3.80482,0.0
1535,0,0,0,2432.6600,1544.2100,34.5419,3.46242,5.0
1535,0,0,0,2434.5300,1638.5100,35.0626,0.00496,3.0
1535,0,0,0,2438.0900,1595.8400,72.3399,3.03687,0.0
1535,0,0,0,2439.1600,1599.6100,50.9602,5.86431,0.0
1535,0,0,0,2442.8600,1601.8200,37.1504,4.93928,0.0
1535,0,0,0,2444.5100,1601.6600,66.7561,4.72984,0.0
1535,0,0,0,2446.0100,1643.8900,33.7011,5.40014,0.0
1535,0,0,0,2450.4700,1592.6000,37.1535,2.86234,0.0
1535,0,0,0,2454.3800,1588.0800,72.3392,5.37561,0.0
1535,0,0,0,2455.3100,1601.8400,72.3392,0.69813,0.0
1535,0,0,0,2473.1300,1514.1500,33.9130,3.70284,5.0
1535,0,0,0,2482.0100,1580.4700,36.8568,0.86674,5.0
1536,0,0,0,1737.4900,726.4900,48.5953,3.07021,10.0
1536,0,0,0,1764.1800,767.0650,56.7175,4.69923,5.0
1536,0,0,0,1785.7700,621.7860,41.4007,5.30692,10.0
1536,0,0,0,1796.6700,749.4340,49.1112,2.23402,0.0
1536,0,0,0,1806.5100,648.4980,38.3679,0.71330,10.0
1536,0,0,0,1821.3800,763.3420,43.3882,1.58573,5.0
1536,0,0,0,1826.0400,825.9730,26.0906,1.11701,0.0
1536,0,0,0,1828.2400,699.3490,45.1569,0.43633,0.0
1536,0,0,0,1837.8500,855.6460,25.2396,2.89931,5.0
1536,0,0,0,1850.2000,882.2550,28.0977,3.93582,5.0
1536,0,0,0,1874.1700,1079.7100,25.4531,4.06983,10.0
1536,0,0,0,1879.7200,1024.2300,28.5879,1.34822,5.0
1536,0,0,0,1908.1200,923.9460,29.7386,0.00693,5.0
1537,0,0,0,1742.3100,685.2600,46.9681,6.18161,5.0
1537,0,0,0,1750.5400,577.7340,34.1766,4.96333,5.0
1537,0,0,0,1757.8000,642.3080,40.5509,4.71578,10.0
1537,0,0,0,1772.1400,676.7090,44.1020,4.41272,0.0
1537,0,0,0,1790.2100,746.8250,49.1620,1.08210,0.0
1537,0,0,0,1801.1200,720.5190,49.0874,3.17016,0.0
1537,0,0,0,1801.2900,705.4760,48.9744,4.32842,0.0
1537,0,0,0,1808.2900,653.9120,38.9971,4.62242,10.0
1537,0,0,0,1815.1300,676.7270,43.7270,4.45206,5.0
1537,0,0,0,1824.6400,601.6030,42.3981,1.82762,10.0
1537,0,0,0,1843.9200,827.2050,25.3005,4.74278,5.0
1537,0,0,0,1846.4200,694.8800,40.1448,3.45977,10.0
1537,0,0,0,1849.3100,608.5280,48.1101,1.76196,5.0
1537,0,0,0,1858.1000,722.1050,37.6762,4.33504,10.0
1537,0,0,0,1887.9700,753.3490,39.6658,5.67622,5.0
1537,0,0,0,2117.7600,-594.8260,78.6910,2.74017,0.0
1537,0,0,0,2124.6100,-625.8960,93.3734,5.79139,5.0
1537,0,0,0,2127.3000,-454.2080,75.1479,2.42601,3.0
1537,0,0,0,2139.6800,-577.8140,80.6594,1.18866,5.0
1537,0,0,0,2144.5900,-440.7310,73.7041,1.42556,0.0
1537,0,0,0,2149.4900,-508.6540,81.7641,2.53073,0.0
1537,0,0,0,2168.7400,-626.8720,87.9570,1.21185,0.0
1537,0,0,0,2174.4300,-412.1270,71.5903,3.23935,10.0
1537,0,0,0,2175.4200,-563.3540,78.7361,1.12538,5.0
1537,0,0,0,2176.8900,-452.1690,75.7226,3.41451,3.0
1537,0,0,0,2187.1900,-657.2430,89.6795,5.35480,0.0
1537,0,0,0,2187.7200,-428.9810,76.3403,1.24629,3.0
1537,0,0,0,2514.2200,-936.1220,66.0034,4.13643,0.0
1537,0,0,0,2528.3600,-843.5480,59.2939,0.91928,5.0
1537,0,0,0,2529.1100,-918.4900,56.4659,2.81400,3.0
1537,0,0,0,2530.4400,-890.3270,55.7939,0.34931,0.0
1537,0,0,0,2534.8900,-903.1890,56.8890,2.56563,0.0
1537,0,0,0,2544.8700,-918.0020,56.2483,0.75049,3.0
1537,0,0,0,2549.7400,-822.9710,64.4813,4.77404,5.0
1537,0,0,0,2554.6800,-952.8930,74.2141,0.20944,0.0
1537,0,0,0,2560.1500,-902.1250,55.6462,3.90369,3.0
1537,0,0,0,2564.6500,-890.2310,55.6520,3.59538,0.0
1537,0,0,0,2577.0900,-855.4840,60.1559,0.12726,5.0
1537,0,0,0,2581.1100,-913.9900,69.4303,5.74213,0.0
1537,0,0,0,2587.1600,-897.5130,61.5298,1.81514,0.0
1538,0,0,0,2112.7800,-625.0560,93.5988,3.43830,0.0
1538,0,0,0,2113.3900,-405.7290,71.6010,3.10200,5.0
1538,0,0,0,2123.3400,-632.0330,93.5874,5.07891,0.0
1538,0,0,0,2142.8000,-505.6470,81.7233,1.98477,5.0
1538,0,0,0,2143.2900,-554.6310,81.5568,5.79449,0.0
1538,0,0,0,2143.5700,-529.9840,81.7805,5.60251,0.0
1538,0,0,0,2149.2700,-513.3660,81.8476,2.12930,0.0
1538,0,0,0,2165.1700,-556.6630,79.3422,5.44543,0.0
1538,0,0,0,2169.0600,-520.5640,81.7340,4.86947,0.0
1538,0,0,0,2177.1300,-610.9770,80.7263,5.22851,5.0
1538,0,0,0,2184.1900,-450.6190,75.4925,2.49582,0.0
1538,0,0,0,2237.7700,-653.9300,78.2610,2.04207,0.0
1538,0,0,0,2484.2200,-879.0370,60.5000,0.03322,5.0
1538,0,0,0,2517.7500,-898.9810,56.1185,1.98968,0.0
1538,0,0,0,2528.3600,-904.6470,57.0912,0.97738,0.0
1538,0,0,0,2540.3800,-886.9110,55.5066,4.88814,3.0
1538,0,0,0,2550.3800,-905.0220,56.9280,0.95993,3.0
1538,0,0,0,2563.6600,-895.4770,55.6279,2.46091,0.0
1538,0,0,0,2750.0200,-531.1860,104.6350,2.79253,0.0
1538,0,0,0,2896.5600,-537.5320,106.5660,3.24631,0.0
1538,0,0,0,3051.7100,-551.0060,126.5130,3.26377,0.0
1538,0,0,0,3054.7900,-558.5130,125.7490,4.58007,0.0
1538,0,0,0,3097.1600,-552.2210,126.7050,2.99377,0.0
1539,0,0,0,2858.7200,-512.1370,107.1630,3.52556,0.0
1539,0,0,0,2977.9400,-537.4310,112.4470,5.61996,0.0
1539,0,0,0,3021.4200,-541.8540,119.4230,2.86234,0.0
1539,0,0,0,3066.2500,-538.5460,126.7650,3.39442,0.0
1539,0,0,0,3094.4400,-568.9450,126.8980,1.09956,0.0
1540,0,0,0,2750.3100,-521.5810,106.3240,2.35619,0.0
1540,0,0,0,2769.8900,-485.5630,107.2480,3.78736,0.0
1540,0,0,0,2791.8100,-473.6940,101.7530,1.25664,0.0
1540,0,0,0,2848.7400,-511.4600,106.9780,5.12463,10.0
1540,0,0,0,2849.8300,-475.3670,99.6665,1.67552,0.0
1540,0,0,0,2870.5700,-497.2850,101.1740,5.39186,10.0
1540,0,0,0,2943.7500,-554.2640,109.3170,3.22052,5.0
1540,0,0,0,3052.1200,-565.5280,126.3970,2.72271,0.0
1540,0,0,0,3101.3200,-548.3100,126.8980,0.92502,0.0
1543,0,0,0,2464.1200,1662.4000,14.5767,3.06407,10.0
1543,0,0,0,2479.4300,1702.8900,24.6397,1.01830,3.0
1543,0,0,0,2481.3100,1648.4200,15.1975,3.04617,5.0
1543,0,0,0,2483.3300,1693.5500,24.4366,4.48550,0.0
1543,0,0,0,2490.9900,1455.6600,5.4887,1.22403,5.0
1543,0,0,0,2492.6800,1671.9300,10.0031,2.37369,5.0
1543,0,0,0,2493.9500,1645.9100,14.9423,0.27925,0.0
1543,0,0,0,2506.9900,1482.7600,0.6909,1.45366,5.0
1543,0,0,0,2523.7900,1672.2600,3.7721,4.98783,0.0
1543,0,0,0,2533.4300,1657.3100,5.5617,2.05949,0.0
1543,0,0,0,2541.3500,1400.1900,5.7327,4.41568,0.0
1543,0,0,0,2541.5500,1410.0800,5.1079,1.06614,5.0
1543,0,0,0,2567.5000,1424.3900,-1.1960,2.64526,5.0
1543,0,0,0,2574.2700,1361.5000,10.8943,1.18682,0.0
1543,0,0,0,2593.8100,1470.2200,-8.5496,1.57080,0.0
1543,0,0,0,2604.8100,1466.9100,-8.5496,2.14675,0.0
1543,0,0,0,2656.3000,1398.3300,-3.0585,5.16577,5.0
1543,0,0,0,2912.8500,203.0160,7.7546,4.61628,10.0
1543,0,0,0,2951.8500,251.1390,7.9956,2.91190,5.0
1543,0,0,0,2968.3800,335.0470,8.0846,0.40143,0.0
1543,0,0,0,2969.1300,386.9050,15.9195,5.96903,0.0
1543,0,0,0,2970.2800,389.2610,15.7945,5.32325,0.0
1543,0,0,0,2983.1000,287.3020,2.2904,1.67076,5.0
1543,0,0,0,2984.8600,426.0900,21.2527,5.42797,0.0
1543,0,0,0,2990.0700,387.3580,7.9195,4.68613,5.0
1543,0,0,0,2996.7100,177.1500,0.5443,3.27865,5.0
1543,0,0,0,2998.1200,247.2140,-0.4074,0.24435,0.0
1543,0,0,0,3008.5400,181.0540,0.6747,3.43830,0.0
1543,0,0,0,3018.6900,289.9800,0.1847,6.16101,0.0
1543,0,0,0,3021.0700,371.1700,1.6479,2.30383,0.0
1543,0,0,0,3025.9800,239.0580,-0.9254,5.22211,5.0
1543,0,0,0,3028.4000,386.3230,1.1068,3.40339,0.0
1543,0,0,0,3039.2400,407.4240,0.5675,2.80968,5.0
1543,0,0,0,3052.3600,426.2420,7.2863,4.06662,0.0
1544,0,0,0,2413.3100,1855.4200,0.8062,4.09161,5.0
1544,0,0,0,2441.3800,1847.5800,26.8344,2.67008,0.0
1544,0,0,0,2456.2700,1715.8700,24.5339,2.94092,5.0
1544,0,0,0,2479.1300,1369.2000,13.3845,4.13327,0.0
1544,0,0,0,2483.7200,1641.1200,15.7732,1.74533,0.0
1544,0,0,0,2488.6000,1685.3500,15.4571,1.15482,5.0
1544,0,0,0,2494.7300,1390.3000,6.6810,1.28458,5.0
1544,0,0,0,2503.8200,1426.5400,4.8103,3.49057,5.0
1544,0,0,0,2519.5500,1615.8400,-3.9573,0.43518,5.0
1544,0,0,0,2523.3600,1648.3000,7.2439,2.98451,0.0
1544,0,0,0,2526.7200,1469.0300,-1.8091,2.25170,5.0
1544,0,0,0,2527.2000,1414.4000,1.9582,3.35103,0.0
1544,0,0,0,2530.8600,1656.5300,5.7700,3.29867,2.0
1544,0,0,0,2532.3300,1424.5000,0.4000,0.65914,5.0
1544,0,0,0,2535.5500,1646.7300,3.3646,0.43633,0.0
1544,0,0,0,2537.0300,1629.5000,-6.3886,3.25516,5.0
1544,0,0,0,2545.3300,1408.1100,6.0703,1.22173,0.0
1544,0,0,0,2548.0900,1512.4300,-6.6185,4.81148,5.0
1544,0,0,0,2571.5100,1375.0900,10.4084,1.85005,0.0
1544,0,0,0,2584.3900,1476.6100,-10.2658,5.32200,5.0
1544,0,0,0,2608.1300,1463.9700,3.0195,5.21853,0.0
1544,0,0,0,2609.0400,1361.1200,3.4160,1.72788,0.0
1544,0,0,0,2609.5600,1453.6600,0.1189,2.70526,0.0
1544,0,0,0,2614.2800,1387.1100,0.3703,2.12618,10.0
1544,0,0,0,2647.7300,1415.9700,-4.9732,2.71522,5.0
1544,0,0,0,2754.6500,1382.7600,2.2031,0.89056,5.0
1544,0,0,0,2914.9800,139.6300,6.6399,3.31477,5.0
1544,0,0,0,2934.0900,263.4720,8.0852,6.26573,0.0
