# kind,quest_id,creature_entry,display_id,x,y,z,orientation
giver,13032,30374,26964,7763.62,-2752.57,1164.59,6.07375
giver,13033,30364,27003,3217.41,5261.7,48.0169,1.90241
giver,13065,30537,27099,1697.6,751.785,142.85,3.80482
giver,13066,30535,27097,995.1,856.152,185.062,5.16617
giver,13067,30538,27100,468.646,-416.338,75.0085,0.296706
giver,13265,27001,24287,2117.3,5261.07,19.5305,4.81711
giver,13268,26914,24154,588.854,-4938.71,28.1742,4.45059
giver,13269,26964,24211,1875.43,-6198.47,23.8265,0.226893
giver,13270,26969,24194,2842.94,6170.93,104.895,1.11701
giver,13272,28699,25615,5881.01,752.591,640.486,4.93928
giver,13479,32798,28304,317.219,-4677.94,16.1175,3.80143
giver,13480,32799,28302,-5607.53,-511.287,402.237,1.0253
giver,13502,32836,28306,-5604.8,-527.253,399.659,2.43902
giver,13503,32837,28308,354.242,-4684.24,16.4578,3.5501
giver,13571,32516,28006,5885.2,674.205,615.378,2.68781
giver,13931,24510,22498,1285.1,-4409.89,26.5416,2.05949
giver,13932,24468,22455,-5200.87,-484.704,388.881,3.42085
giver,13952,34435,29226,-9338.03,186.135,61.6233,4.20624
giver,14023,34675,29337,-9130.26,351.837,93.8495,2.26893
giver,14024,34744,29444,-9115.44,359.269,93.5546,2.6529
giver,14028,34644,29392,-5062.74,-791.941,495.798,0.0174533
giver,14030,34744,29444,-9115.44,359.269,93.5546,2.6529
giver,14033,34676,29391,9960.45,2241.05,1333.94,3.22886
giver,14035,34675,29337,-9130.26,351.837,93.8495,2.26893
giver,14037,34768,29403,1786.79,247.382,60.4293,2.0944
giver,14040,34768,29403,1786.79,247.382,60.4293,2.0944
giver,14041,34679,29395,1321.89,-4425.74,27.3724,3.45575
giver,14043,34678,29339,-1293.6,194.462,59.8279,0.907571
giver,14044,34679,29395,1321.89,-4425.74,27.3724,3.45575
giver,14047,34677,29338,1804.59,259.785,61.6442,4.90438
giver,14048,34708,29324,-5061.73,-803.346,495.816,1.41372
giver,14051,34708,29324,-5061.73,-803.346,495.816,1.41372
giver,14053,34710,29400,-9111.5,365.264,94.7468,2.21657
giver,14054,34711,29388,9990.42,2234.54,1331.2,3.15905
giver,14055,34744,29444,-9115.44,359.269,93.5546,2.6529
giver,14058,34768,29403,1786.79,247.382,60.4293,2.0944
giver,14059,34712,29365,1820.82,266.868,60.8283,4.57276
giver,14060,34714,29399,-1335.95,193.462,61.4233,6.14356
giver,14061,34713,29401,1319.87,-4414.03,27.08,3.22886
giver,14062,34713,29401,1319.87,-4414.03,27.08,3.22886
giver,14064,34653,29341,-5387.29,-2881.86,341.308,2.53073
giver,14065,34654,29330,-1018.71,-3554.53,56.493,1.32645
giver,14166,35256,29719,5855.54,766.549,641.567,3.78736
giver,14167,34478,29230,-5160.72,-882.705,507.359,1.78024
giver,14168,34481,29233,-5166.08,-881.127,507.391,1.0821
giver,14169,34484,29236,-4307.63,-12420.6,17.6499,4.92183
giver,14170,34479,29231,10055.2,2133.33,1329.74,3.15905
giver,14171,34483,29235,9417.51,-6851.21,15.0948,3.42085
giver,14172,35260,29732,-1784.9,4934.79,-22.4792,3.54302
giver,14173,35261,29733,-1801.12,4913.88,-21.8949,2.26893
giver,14174,34476,29228,1778.54,218.241,59.7678,1.0821
giver,14175,34477,29229,1186.83,-4472.39,21.4995,1.69297
giver,14176,34480,29232,-979.089,-79.9653,19.9662,1.06465
giver,14177,34482,29234,1178.86,-4471.87,21.1731,1.37881
giver,14351,2215,1645,-33.3555,-927.892,54.5261,1.54421
giver,14356,36273,30075,1287.7,333.589,-59.9998,4.86748
giver,14418,6467,5206,1435.6,71.9724,-62.1954,1.01229
giver,14419,6467,5206,1435.6,71.9724,-62.1954,1.01229
giver,14420,6467,5206,1435.6,71.9724,-62.1954,1.01229
giver,14421,6522,5346,1389.34,347.315,-65.9567,0.715585
giver,24536,37172,30728,1658.82,-4392.51,23.3589,4.6346
giver,24541,37172,30728,1658.82,-4392.51,23.3589,4.6346
giver,24576,38328,31041,1776.14,-4507.72,27.7458,0.701323
giver,24597,37887,15990,-8864.01,635.646,96.0818,1.97249
giver,24609,38041,15990,-4915.43,-979.532,501.448,2.31443
giver,24610,38039,15990,9871.16,2488.28,1315.88,0.547356
giver,24611,38040,15990,-4010.12,-11846.9,0.135113,5.42082
giver,24612,38042,15990,1648.48,-4434.6,17.6364,1.10031
giver,24613,38045,15990,1630.48,236.085,63.2574,0.382657
giver,24614,38044,15990,-1223.83,62.5435,129.123,3.29929
giver,24615,38043,15990,9617.42,-7181.72,14.2958,2.39329
giver,24629,37675,30712,-1224.81,67.5514,130.815,3.13043
giver,24635,37675,30712,-1224.81,67.5514,130.815,3.13043
giver,24636,37675,30712,-1224.81,67.5514,130.815,3.13043
giver,24638,37172,30728,1658.82,-4392.51,23.3589,4.6346
giver,24645,37172,30728,1658.82,-4392.51,23.3589,4.6346
giver,24655,38066,30728,-8867.86,652.647,97.0113,4.84704
giver,24656,38066,30728,-8867.86,652.647,97.0113,4.84704
giver,24657,38325,31040,-8881.19,669.006,105.834,0.696214
giver,24658,38066,30728,-8867.86,652.647,97.0113,4.84704
giver,24659,38066,30728,-8867.86,652.647,97.0113,4.84704
giver,24803,38294,23657,5699.04,617.319,646.797,0.855211
giver,24804,38293,31016,9885.37,2494.31,1315.92,3.01351
giver,24805,38295,31016,-1239.7,55.8489,127.02,0.969017
giver,24806,38294,23657,5699.04,617.319,646.797,0.855211
giver,24848,38066,30728,-8867.86,652.647,97.0113,4.84704
giver,24849,38325,31040,-8881.19,669.006,105.834,0.696214
giver,24850,37172,30728,1658.82,-4392.51,23.3589,4.6346
giver,24851,38328,31041,1776.14,-4507.72,27.7458,0.701323
giver,25199,39675,31683,-5464.72,-668.715,393.602,1.85005
giver,25212,39386,31677,-5444.32,-665.155,393.801,2.16421
giver,25283,39678,31676,-5461.83,-626.958,393.687,5.18363
giver,25500,39678,31676,-5461.83,-626.958,393.687,5.18363
objective,1,0,0,2148,-5252,0,0
objective,2,0,0,2148,-2816,0,0
objective,5,0,0,-10499,-1158,0,0
objective,6,0,0,-9056,-461,0,0
objective,7,0,0,-8797,-259,0,0
objective,8,0,0,2270,245,0,0
objective,9,0,0,-9934,1166,0,0
objective,11,0,0,-9983,549,0,0
objective,12,0,0,-10179,1878,0,0
objective,13,0,0,-10727,1659,0,0
objective,14,0,0,-11258,1506,0,0
objective,15,0,0,-8782,-274,0,0
objective,16,0,0,-9983,549,0,0
objective,18,0,0,-9052,-458,0,0
objective,19,0,0,-9435,-3079,0,0
objective,20,0,0,-9816,-3260,0,0
objective,21,0,0,-8561,-218,0,0
objective,22,0,0,-10448,872,0,0
objective,23,0,0,2026,-824,0,0
objective,24,0,0,2759,-1901,0,0
objective,26,0,0,8020,-2679,0,0
objective,27,0,0,8020,-2679,0,0
objective,28,0,0,7708,-2733,0,0
objective,29,0,0,7708,-2733,0,0
objective,30,0,0,8020,-2679,0,0
objective,31,0,0,-1039,-282,0,0
objective,33,0,0,-8837,-305,0,0
objective,34,0,0,-9289,-1919,0,0
objective,35,0,0,-9610,-1032,0,0
objective,36,0,0,-10112,1042,0,0
objective,37,0,0,-9336,-986,0,0
objective,38,0,0,-10586,816,0,0
objective,39,0,0,-9466,74,0,0
objective,40,0,0,-9466,74,0,0
objective,45,0,0,-9224,-1234,0,0
objective,46,0,0,-8986,-1251,0,0
objective,47,0,0,-9317,-717,0,0
objective,52,0,0,-9717,-1612,0,0
objective,54,0,0,-9466,74,0,0
objective,55,0,0,-10318,377,0,0
objective,56,0,0,-10954,-1376,0,0
objective,57,0,0,-10509,191,0,0
objective,58,0,0,-10333,121,0,0
objective,59,0,0,-9532,-1222,0,0
objective,60,0,0,-9317,-717,0,0
objective,61,0,0,-8858,625,0,0
objective,62,0,0,-9844,92,0,0
objective,63,0,0,419,1832,0,0
objective,64,0,0,-9850,1290,0,0
objective,65,0,0,-9232,-2146,0,0
objective,71,0,0,-9610,-1032,0,0
objective,76,0,0,-9029,-644,0,0
objective,83,0,0,-9866,-223,0,0
objective,84,0,0,-9924,38,0,0
objective,85,0,0,-9924,38,0,0
objective,86,0,0,-9785,-1050,0,0
objective,87,0,0,-9746,88,0,0
objective,88,0,0,-9783,-885,0,0
objective,89,0,0,-8980,-2338,0,0
objective,90,0,0,-8822,518,0,0
objective,91,0,0,-9267,-3355,0,0
objective,92,0,0,-9493,-2346,0,0
objective,93,0,0,-10051,-1250,0,0
objective,94,0,0,-9253,-3405,0,0
objective,95,0,0,-11116,-513,0,0
objective,96,0,0,-1345,-4048,0,0
objective,99,0,0,-354,1422,0,0
objective,100,0,0,417,1823,0,0
objective,101,0,0,-10332,108,0,0
objective,102,0,0,-10587,1913,0,0
objective,103,0,0,-9974,1081,0,0
objective,104,0,0,-11358,1812,0,0
objective,106,0,0,-9930,500,0,0
objective,107,0,0,-9460,32,0,0
objective,109,0,0,-10509,1045,0,0
objective,111,0,0,-9881,323,0,0
objective,112,0,0,-9518,-486,0,0
objective,114,0,0,-10014,38,0,0
objective,115,0,0,-9374,-3083,0,0
objective,116,0,0,-10510,-1157,0,0
objective,117,0,0,-9974,1081,0,0
objective,118,0,0,-9457,88,0,0
objective,119,0,0,-9259,-2243,0,0
objective,120,0,0,-8954,521,0,0
objective,121,0,0,-9219,-2222,0,0
objective,122,0,0,-9634,-2381,0,0
objective,123,0,0,-9466,74,0,0
objective,124,0,0,-9123,-2089,0,0
objective,125,0,0,-9366,-2472,0,0
objective,126,0,0,-8893,-2172,0,0
objective,127,0,0,-9350,-2845,0,0
objective,128,0,0,-8731,-2350,0,0
objective,129,0,0,-9611,-1904,0,0
objective,130,0,0,-9246,-2045,0,0
objective,131,0,0,-9224,-2155,0,0
objective,132,0,0,-10509,1045,0,0
objective,133,0,0,-10332,108,0,0
objective,134,0,0,-11091,-69,0,0
objective,135,0,0,-8815,362,0,0
objective,136,0,0,-10514,2110,0,0
objective,137,0,0,-8954,521,0,0
objective,138,0,0,-10515,1599,0,0
objective,139,0,0,-9797,1595,0,0
objective,140,0,0,-9794,2108,0,0
objective,141,0,0,-10509,1045,0,0
objective,142,0,0,-11025,1460,0,0
objective,143,0,0,-10509,1045,0,0
objective,144,0,0,-9219,-2222,0,0
objective,145,0,0,-10552,-1109,0,0
objective,146,0,0,-9219,-2222,0,0
objective,147,0,0,-9806,-932,0,0
objective,148,0,0,-10532,-1213,0,0
objective,149,0,0,-10786,-1381,0,0
objective,150,0,0,-9350,-2845,0,0
objective,151,0,0,-10164,1324,0,0
objective,152,0,0,-9595,1424,0,0
objective,153,0,0,-10278,1345,0,0
objective,154,0,0,-10532,-1213,0,0
objective,155,0,0,-10509,1045,0,0
objective,156,0,0,-10565,355,0,0
objective,157,0,0,-10283,74,0,0
objective,158,0,0,-10517,-1159,0,0
objective,159,0,0,-10283,74,0,0
objective,160,0,0,-10552,-1109,0,0
objective,161,0,0,-2649,-2459,0,0
objective,163,0,0,-10732,337,0,0
objective,164,0,0,-10330,623,0,0
objective,165,0,0,-10283,74,0,0
objective,166,0,0,-10509,1045,0,0
objective,167,0,0,-11327,1539,0,0
objective,168,0,0,-11343,1531,0,0
objective,169,0,0,-9383,-3082,0,0
objective,170,0,0,-6353,159,0,0
objective,171,0,0,-8621,744,0,0
objective,172,0,0,2038,-4673,0,0
objective,174,0,0,-10582,-1321,0,0
objective,175,0,0,-10786,-1381,0,0
objective,176,0,0,-10107,618,0,0
objective,177,0,0,-10582,-1321,0,0
objective,178,0,0,-9553,-728,0,0
objective,179,0,0,-6204,215,0,0
objective,180,0,0,-9122,-3308,0,0
objective,181,0,0,-11168,-141,0,0
objective,182,0,0,-6515,633,0,0
objective,183,0,0,-6280,417,0,0
objective,184,0,0,-9852,918,0,0
objective,199,0,0,-4738,-3264,0,0
objective,214,0,0,-11199,1471,0,0
objective,217,0,0,-6151,-2953,0,0
objective,218,0,0,-6509,301,0,0
objective,219,0,0,-9284,-2298,0,0
objective,220,0,0,-1345,-4048,0,0
objective,224,0,0,-5794,-2971,0,0
objective,226,0,0,-10016,-482,0,0
objective,230,0,0,-10330,623,0,0
objective,233,0,0,-6222,689,0,0
objective,234,0,0,-6363,567,0,0
objective,235,0,0,2311,-2555,0,0
objective,237,0,0,-6028,-2824,0,0
objective,239,0,0,-9663,694,0,0
objective,240,0,0,-10732,337,0,0
objective,244,0,0,-9444,-2238,0,0
objective,245,0,0,-10685,515,0,0
objective,246,0,0,-9604,-2518,0,0
objective,247,0,0,2311,-2555,0,0
objective,248,0,0,-9297,-2944,0,0
objective,249,0,0,-9553,-728,0,0
objective,250,0,0,-4731,-3540,0,0
objective,251,0,0,-10574,-1127,0,0
objective,252,0,0,-10552,-1109,0,0
objective,253,0,0,-10270,54,0,0
objective,254,0,0,-10266,54,0,0
objective,255,0,0,-5084,-4083,0,0
objective,256,0,0,-4757,-4191,0,0
objective,257,0,0,-5900,-4163,0,0
objective,258,0,0,-5186,-3918,0,0
objective,259,0,0,-5676,-4254,0,0
objective,260,0,0,-5676,-4254,0,0
objective,262,0,0,-10532,-1213,0,0
objective,263,0,0,-4984,-3516,0,0
objective,264,0,0,472,1594,0,0
objective,265,0,0,-10560,-1125,0,0
objective,266,0,0,-10517,-1159,0,0
objective,267,0,0,-6100,-3050,0,0
objective,268,0,0,-10330,623,0,0
objective,269,0,0,-8529,855,0,0
objective,270,0,0,-3818,-827,0,0
objective,271,0,0,-5612,-3008,0,0
objective,272,0,0,8020,-2679,0,0
objective,273,0,0,-5764,-3469,0,0
objective,274,0,0,-4738,-3264,0,0
objective,275,0,0,-3180,-2409,0,0
objective,276,0,0,-4277,-2714,0,0
objective,277,0,0,-3882,-3085,0,0
objective,278,0,0,-5230,-4212,0,0
objective,279,0,0,-3282,-1247,0,0
objective,280,0,0,-4751,-3389,0,0
objective,281,0,0,-3288,-949,0,0
objective,282,0,0,-6236,153,0,0
objective,283,0,0,-4738,-3264,0,0
objective,284,0,0,-3201,-952,0,0
objective,285,0,0,-3107,-966,0,0
objective,286,0,0,-3762,-735,0,0
objective,287,0,0,-5566,514,0,0
objective,291,0,0,-4873,-1026,0,0
objective,297,0,0,-5667,-4015,0,0
objective,298,0,0,-5352,-3014,0,0
objective,301,0,0,-4631,-1304,0,0
objective,302,0,0,-5352,-3014,0,0
objective,307,0,0,-4967,-3007,0,0
objective,308,0,0,-5602,-531,0,0
objective,309,0,0,-5695,-3812,0,0
objective,310,0,0,-5607,-548,0,0
objective,311,0,0,-5372,315,0,0
objective,312,0,0,-5648,-95,0,0
objective,313,0,0,-5506,-344,0,0
objective,314,0,0,-5390,-1279,0,0
objective,315,0,0,-5054,-317,0,0
objective,317,0,0,-5467,-632,0,0
objective,318,0,0,-5378,315,0,0
objective,319,0,0,-5304,-95,0,0
objective,320,0,0,-5467,-632,0,0
objective,321,0,0,-3917,-890,0,0
objective,322,0,0,-8387,685,0,0
objective,323,0,0,-10428,327,0,0
objective,324,0,0,-3915,-949,0,0
objective,325,0,0,-10330,623,0,0
objective,327,0,0,-5622,-4249,0,0
objective,332,0,0,-8885,676,0,0
objective,333,0,0,-8778,713,0,0
objective,334,0,0,-8962,809,0,0
objective,337,0,0,-10251,142,0,0
objective,343,0,0,-8346,384,0,0
objective,344,0,0,-8875,-186,0,0
objective,345,0,0,-9279,-2269,0,0
objective,346,0,0,-8623,767,0,0
objective,347,0,0,-8892,-1933,0,0
objective,350,0,0,-8854,576,0,0
objective,353,0,0,-4826,-2677,0,0
objective,354,0,0,2952,964,0,0
objective,355,0,0,2306,265,0,0
objective,356,0,0,2016,-518,0,0
objective,357,0,0,2569,-38,0,0
objective,358,0,0,2552,411,0,0
objective,359,0,0,2022,74,0,0
objective,360,0,0,2306,265,0,0
objective,361,0,0,2253,251,0,0
objective,362,0,0,2632,899,0,0
objective,363,0,0,1843,1640,0,0
objective,364,0,0,1907,1456,0,0
objective,365,0,0,2351,1325,0,0
objective,366,0,0,2575,-48,0,0
objective,367,0,0,2259,347,0,0
objective,368,0,0,3055,-384,0,0
objective,369,0,0,2350,-1114,0,0
objective,370,0,0,1795,721,0,0
objective,371,0,0,2146,-528,0,0
objective,372,0,0,3080,-560,0,0
objective,373,0,0,-8550,720,0,0
objective,374,0,0,3102,-582,0,0
objective,375,0,0,2113,296,0,0
objective,376,0,0,2098,1584,0,0
objective,380,0,0,2136,1652,0,0
objective,381,0,0,1748,1282,0,0
objective,382,0,0,1764,1384,0,0
objective,383,0,0,1764,1384,0,0
objective,384,0,0,-5617,-749,0,0
objective,385,0,0,-5183,-3549,0,0
objective,389,0,0,-8792,817,0,0
objective,391,0,0,-8792,817,0,0
objective,392,0,0,-8550,720,0,0
objective,393,0,0,-8815,362,0,0
objective,394,0,0,-8815,362,0,0
objective,395,0,0,-8550,720,0,0
objective,396,0,0,-8441,333,0,0
objective,398,0,0,2911,383,0,0
objective,399,0,0,-10672,1748,0,0
objective,400,0,0,-5489,-682,0,0
objective,401,0,0,-10574,-1127,0,0
objective,402,0,0,-10574,-1127,0,0
objective,403,0,0,-5607,-548,0,0
objective,404,0,0,2441,487,0,0
objective,405,0,0,1766,67,0,0
objective,407,0,0,2292,233,0,0
objective,408,0,0,2936,537,0,0
objective,409,0,0,2471,15,0,0
objective,410,0,0,2485,22,0,0
objective,411,0,0,1766,67,0,0
objective,412,0,0,-5057,418,0,0
objective,413,0,0,-5480,-2447,0,0
objective,414,0,0,-5402,-2895,0,0
objective,415,0,0,-5378,315,0,0
objective,416,0,0,-4669,-3115,0,0
objective,417,0,0,-5117,-2056,0,0
objective,418,0,0,-5749,-3283,0,0
objective,419,0,0,-5065,-2122,0,0
objective,420,0,0,-5644,-499,0,0
objective,421,0,0,1101,1081,0,0
objective,422,0,0,866,1231,0,0
objective,423,0,0,866,1500,0,0
objective,424,0,0,411,990,0,0
objective,425,0,0,1277,1286,0,0
objective,426,0,0,2850,717,0,0
objective,427,0,0,2398,1349,0,0
objective,428,0,0,1291,1205,0,0
objective,429,0,0,-715,1347,0,0
objective,430,0,0,1314,1206,0,0
objective,431,0,0,2572,-47,0,0
objective,432,0,0,-5634,-1806,0,0
objective,433,0,0,-5600,-1856,0,0
objective,434,0,0,-8854,576,0,0
objective,435,0,0,1291,1205,0,0
objective,436,0,0,-5714,-3784,0,0
objective,437,0,0,1074,1543,0,0
objective,438,0,0,690,996,0,0
objective,439,0,0,522,1626,0,0
objective,440,0,0,2306,265,0,0
objective,441,0,0,1604,278,0,0
objective,442,0,0,1004,690,0,0
objective,443,0,0,632,522,0,0
objective,444,0,0,1766,67,0,0
objective,445,0,0,522,1652,0,0
objective,446,0,0,522,1652,0,0
objective,447,0,0,1114,1249,0,0
objective,448,0,0,522,1626,0,0
objective,449,0,0,522,1626,0,0
objective,450,0,0,-382,1645,0,0
objective,451,0,0,597,397,0,0
objective,452,0,0,-416,1497,0,0
objective,453,0,0,-10732,337,0,0
objective,454,0,0,-5765,-3434,0,0
objective,455,0,0,-4314,-2521,0,0
objective,456,0,0,10447,535,0,0
objective,457,0,0,10515,585,0,0
objective,458,0,0,10298,875,0,0
objective,459,0,0,10266,943,0,0
objective,460,0,0,632,522,0,0
objective,461,0,0,972,705,0,0
objective,462,0,0,-4207,-2377,0,0
objective,463,0,0,-3263,-2719,0,0
objective,466,0,0,-5473,-642,0,0
objective,467,0,0,-5473,-642,0,0
objective,468,0,0,-4679,-2695,0,0
objective,469,0,0,-3684,-742,0,0
objective,470,0,0,-2821,-2382,0,0
objective,471,0,0,-3783,-1217,0,0
objective,475,0,0,9845,441,0,0
objective,476,0,0,9888,966,0,0
objective,477,0,0,-22,1355,0,0
objective,478,0,0,521,1603,0,0
objective,479,0,0,-176,769,0,0
objective,480,0,0,-133,787,0,0
objective,481,0,0,553,1593,0,0
objective,482,0,0,521,1603,0,0
objective,483,0,0,9882,1490,0,0
objective,484,0,0,-3378,-1279,0,0
objective,486,0,0,9100,1839,0,0
objective,487,0,0,9986,1350,0,0
objective,488,0,0,9449,582,0,0
objective,489,0,0,9718,750,0,0
objective,490,0,0,10029,233,0,0
objective,491,0,0,1766,67,0,0
objective,492,0,0,2289,234,0,0
objective,493,0,0,-7,-899,0,0
objective,494,0,0,-33,-928,0,0
objective,496,0,0,-18,-916,0,0
objective,497,0,0,-41,-957,0,0
objective,498,0,0,-485,-1344,0,0
objective,499,0,0,-9,-902,0,0
objective,516,0,0,-354,897,0,0
objective,526,0,0,-3915,-949,0,0
objective,527,0,0,-448,-98,0,0
objective,528,0,0,-590,-108,0,0
objective,529,0,0,-548,39,0,0
objective,530,0,0,-705,1575,0,0
objective,531,0,0,-5612,-3008,0,0
objective,532,0,0,-488,117,0,0
objective,538,0,0,-818,-552,0,0
objective,539,0,0,-795,68,0,0
objective,540,0,0,484,-778,0,0
objective,541,0,0,-1335,-1263,0,0
objective,542,0,0,-8346,384,0,0
objective,546,0,0,-544,-121,0,0
objective,549,0,0,-683,-1081,0,0
objective,550,0,0,1288,334,0,0
objective,566,0,0,-33,-928,0,0
objective,567,0,0,-505,122,0,0
objective,579,0,0,-8345,419,0,0
objective,590,0,0,2127,1305,0,0
objective,593,0,0,-13650,-270,0,0
objective,619,0,0,-14452,495,0,0
objective,729,0,0,4679,602,0,0
objective,730,0,0,6506,489,0,0
objective,731,0,0,6506,489,0,0
objective,740,0,0,-5065,-1289,0,0
objective,741,0,0,9642,2608,0,0
objective,742,0,0,2311,-2555,0,0
objective,743,0,0,-2716,-1449,0,0
objective,744,0,0,-1117,383,0,0
objective,745,0,0,-2451,216,0,0
objective,746,0,0,-1885,282,0,0
objective,747,0,0,-3215,-749,0,0
objective,748,0,0,-2450,-1050,0,0
objective,749,0,0,-1923,-713,0,0
objective,750,0,0,-3430,-931,0,0
objective,751,0,0,-2299,-595,0,0
objective,752,0,0,-3053,-522,0,0
objective,753,0,0,-3067,-539,0,0
objective,754,0,0,-2341,-445,0,0
objective,755,0,0,-3430,-139,0,0
objective,756,0,0,-2450,-1050,0,0
objective,757,0,0,-2938,-1347,0,0
objective,758,0,0,-2341,-445,0,0
objective,759,0,0,-2449,-1450,0,0
objective,760,0,0,-2341,-445,0,0
objective,761,0,0,-2649,-1150,0,0
objective,763,0,0,-2334,-393,0,0
objective,764,0,0,-1605,-1395,0,0
objective,765,0,0,-1757,-1287,0,0
objective,766,0,0,-2450,-1050,0,0
objective,767,0,0,-2243,-406,0,0
objective,768,0,0,-1161,53,0,0
objective,769,0,0,-1161,53,0,0
objective,770,0,0,-2336,-354,0,0
objective,771,0,0,-1827,-268,0,0
objective,772,0,0,-1509,367,0,0
objective,773,0,0,-993,-1109,0,0
objective,774,0,0,-2336,-354,0,0
objective,775,0,0,-1210,-113,0,0
objective,776,0,0,-912,-477,0,0
objective,780,0,0,-2942,-1323,0,0
objective,781,0,0,-2878,-222,0,0
objective,783,0,0,-8903,-163,0,0
objective,784,0,0,-282,-5181,0,0
objective,785,0,0,-774,-4830,0,0
objective,786,0,0,-1057,-4596,0,0
objective,787,0,0,-600,-4186,0,0
objective,788,0,0,-483,-4453,0,0
objective,789,0,0,-449,-4480,0,0
objective,790,0,0,-566,-4100,0,0
objective,791,0,0,-1000,-4766,0,0
objective,792,0,0,-210,-4447,0,0
objective,794,0,0,-167,-4355,0,0
objective,798,0,0,-12441,215,0,0
objective,799,0,0,-12441,215,0,0
objective,800,0,0,2055,242,0,0
objective,801,0,0,2055,242,0,0
objective,804,0,0,-600,-4186,0,0
objective,805,0,0,-826,-4921,0,0
objective,806,0,0,869,-4189,0,0
objective,807,0,0,287,-4725,0,0
objective,808,0,0,-1287,-5530,0,0
objective,809,0,0,256,-3694,0,0
objective,810,0,0,1805,-4285,0,0
objective,811,0,0,1805,-4285,0,0
objective,812,0,0,1232,-4123,0,0
objective,813,0,0,851,-3918,0,0
objective,814,0,0,312,-4665,0,0
objective,815,0,0,-672,-5648,0,0
objective,816,0,0,1247,-3918,0,0
objective,817,0,0,-1350,-5216,0,0
objective,818,0,0,-616,-5552,0,0
objective,819,0,0,-981,-3686,0,0
objective,820,0,0,-814,-4921,0,0
objective,821,0,0,-650,-3715,0,0
objective,822,0,0,-3584,-2482,0,0
objective,823,0,0,287,-4725,0,0
objective,825,0,0,-80,-5386,0,0
objective,826,0,0,-1135,-5587,0,0
objective,827,0,0,1463,-4871,0,0
objective,828,0,0,1102,-4945,0,0
objective,829,0,0,1801,-4375,0,0
objective,830,0,0,275,-4709,0,0
objective,831,0,0,1939,-4184,0,0
objective,832,0,0,1801,-4375,0,0
objective,833,0,0,-991,-1156,0,0
objective,834,0,0,829,-4696,0,0
objective,835,0,0,847,-4819,0,0
objective,837,0,0,83,-4651,0,0
objective,840,0,0,303,-3686,0,0
objective,842,0,0,-482,-2670,0,0
objective,843,0,0,-4198,-2284,0,0
objective,844,0,0,-717,-3950,0,0
objective,845,0,0,-216,-2184,0,0
objective,846,0,0,-4070,-2419,0,0
objective,848,0,0,26,-2005,0,0
objective,849,0,0,-4173,-2137,0,0
objective,850,0,0,23,-1716,0,0
objective,851,0,0,-1211,-2726,0,0
objective,852,0,0,-882,-2053,0,0
objective,853,0,0,-995,279,0,0
objective,854,0,0,-473,-2596,0,0
objective,855,0,0,-1150,-3198,0,0
objective,858,0,0,1020,-3080,0,0
objective,859,0,0,-902,-3759,0,0
objective,860,0,0,-482,-2670,0,0
objective,861,0,0,-1084,-1150,0,0
objective,862,0,0,-4070,-2421,0,0
objective,863,0,0,-902,-3759,0,0
objective,865,0,0,705,-3581,0,0
objective,866,0,0,-929,-3697,0,0
objective,867,0,0,332,-1620,0,0
objective,868,0,0,-3112,-2283,0,0
objective,869,0,0,-1050,-2417,0,0
objective,870,0,0,90,-2049,0,0
objective,871,0,0,-165,-3038,0,0
objective,872,0,0,-41,-3420,0,0
objective,873,0,0,-1351,-4048,0,0
objective,874,0,0,-1351,-4048,0,0
objective,875,0,0,567,-1460,0,0
objective,876,0,0,790,-1346,0,0
objective,877,0,0,-1276,-3012,0,0
objective,878,0,0,-1951,-2215,0,0
objective,879,0,0,-3764,-1833,0,0
objective,880,0,0,-1127,-2248,0,0
objective,881,0,0,454,-3036,0,0
objective,882,0,0,-435,-3428,0,0
objective,883,0,0,-1717,-2052,0,0
objective,884,0,0,-2515,-2384,0,0
objective,885,0,0,-3450,-1918,0,0
objective,886,0,0,-545,-2673,0,0
objective,887,0,0,-1540,-3910,0,0
objective,888,0,0,-1740,-3724,0,0
objective,889,0,0,-2034,-2821,0,0
objective,890,0,0,-986,-3797,0,0
objective,891,0,0,-2080,-3644,0,0
objective,892,0,0,-836,-3729,0,0
objective,893,0,0,-3813,-1983,0,0
objective,894,0,0,826,-2687,0,0
objective,895,0,0,-836,-3729,0,0
objective,896,0,0,1401,-3687,0,0
objective,897,0,0,-2383,-1923,0,0
objective,898,0,0,-1025,-3689,0,0
objective,899,0,0,-2034,-2821,0,0
objective,900,0,0,831,-2680,0,0
objective,901,0,0,910,-2732,0,0
objective,902,0,0,-902,-3759,0,0
objective,903,0,0,-739,-3444,0,0
objective,904,0,0,-2383,-1923,0,0
objective,905,0,0,-1502,-2707,0,0
objective,906,0,0,-3831,-1445,0,0
objective,907,0,0,-2249,-2751,0,0
objective,910,0,0,-998,-3822,0,0
objective,911,0,0,1261,-2224,0,0
objective,912,0,0,-5833,-2603,0,0
objective,913,0,0,-3461,-2402,0,0
objective,914,0,0,-1070,-273,0,0
objective,916,0,0,10719,816,0,0
objective,917,0,0,10932,912,0,0
objective,918,0,0,9501,649,0,0
objective,919,0,0,9508,649,0,0
objective,920,0,0,10493,807,0,0
objective,921,0,0,10493,807,0,0
objective,922,0,0,9501,649,0,0
objective,923,0,0,10930,1522,0,0
objective,924,0,0,324,-2239,0,0
objective,926,0,0,259,-3694,0,0
